Datetime,close,BB_Upper,BB_Lower,SMA5,SMA_9,SMA_20,SMA34,SMA_50,SMA_100,MACD,AO,RSI,IFT_RSI,SAR,ROC,high,low
2024-08-07 11:00:00,529.86,530.72,526.24,529.88,528.68,528.12,526.24,523.84,527.91,1.51,3.6399999999999864,57.33,-0.27,524.37,0.09,531.15,529.61
2024-08-07 11:15:00,529.51,530.95,526.57,529.72,529.11,528.22,526.6,524.02,527.75,1.46,3.1200000000000045,56.25,-0.27,524.81,0.39,530.15,528.88
2024-08-07 11:30:00,528.19,531.04,526.99,529.61,529.77,528.24,526.88,524.15,527.6,1.29,2.730000000000018,52.25,-0.63,525.21,0.4,530.0,528.13
2024-08-07 11:45:00,528.02,530.38,528.81,529.2,529.57,528.25,527.06,524.24,527.44,1.14,2.1400000000001,51.74,-0.98,525.6,0.25,528.3,527.08
2024-08-07 12:00:00,527.28,530.32,528.37,528.57,529.16,528.24,527.18,524.37,527.28,0.94,1.3900000000001,49.46,-0.81,525.82,0.31,528.05,525.82
2024-08-07 12:15:00,527.66,529.94,528.07,528.13,528.86,528.22,527.32,524.55,527.14,0.81,0.8099999999999454,50.67,-0.53,525.82,1.05,528.08,526.81
2024-08-07 12:30:00,526.18,529.69,527.5,527.47,528.58,528.17,527.36,524.68,526.99,0.58,0.11000000000001364,46.1,-0.02,526.17,-0.69,527.82,526.17
2024-08-07 12:45:00,525.08,529.64,526.82,526.84,528.02,527.98,527.35,524.79,526.81,0.3,-0.5099999999999909,42.98,0.37,531.59,-1.12,526.6,524.65
2024-08-07 13:00:00,523.45,529.31,525.82,525.93,527.25,527.69,527.32,524.86,526.64,-0.05,-1.3900000000001,38.83,0.6,531.59,-1.29,525.38,523.02
2024-08-07 13:15:00,523.65,528.69,525.09,525.2,526.56,527.49,527.35,524.95,526.47,-0.31,-2.1499999999999773,39.6,0.7,531.25,-0.96,524.68,522.29
2024-08-07 13:30:00,523.72,528.02,524.53,524.42,525.91,527.38,527.34,525.07,526.31,-0.5,-2.9200000000000728,39.89,0.74,530.71,-1.2,524.99,523.55
2024-08-07 13:45:00,522.06,527.31,523.75,523.59,525.23,527.14,527.23,525.13,526.13,-0.78,-3.6399999999999864,35.57,0.79,530.2,-1.58,524.01,521.49
2024-08-07 14:00:00,520.0,526.8,522.62,522.58,524.34,526.86,527.04,525.2,525.93,-1.15,-4.459999999999923,31.08,0.83,529.51,-1.86,522.21,519.96
2024-08-07 14:15:00,520.66,526.06,521.88,522.02,523.61,526.79,526.88,525.3,525.72,-1.38,-4.860000000000014,33.96,0.83,528.55,-1.67,521.25,519.43
2024-08-07 14:30:00,519.98,525.33,521.16,521.28,522.75,526.29,526.7,525.39,525.51,-1.59,-5.420000000000073,32.46,0.84,527.46,-1.55,520.74,519.45
2024-08-07 14:45:00,519.51,524.29,520.56,520.44,522.01,525.72,526.46,525.45,525.27,-1.78,-6.019999999999982,31.41,0.84,526.5,-1.61,520.38,518.83
2024-08-07 15:00:00,520.82,523.46,520.32,520.19,521.54,525.24,526.26,525.56,525.12,-1.8,-6.069999999999936,37.42,0.8,525.42,-1.22,522.08,519.35
2024-08-07 15:15:00,521.07,522.79,520.2,520.41,521.27,524.86,526.06,525.63,524.99,-1.78,-5.649999999999977,38.52,0.73,524.5,-1.25,522.1,520.41
2024-08-07 15:30:00,520.48,522.38,520.01,520.37,520.92,524.38,525.86,525.67,524.89,-1.79,-5.490000000000009,36.87,0.66,523.71,-1.08,521.79,520.22
2024-08-07 15:45:00,518.65,521.82,519.57,520.11,520.36,523.79,525.58,525.61,524.77,-1.92,-5.470000000000027,32.25,0.67,523.02,-1.22,521.17,518.05
2024-08-08 09:30:00,522.98,521.61,519.63,520.8,520.46,523.45,525.46,525.6,524.71,-1.66,-4.660000000000082,48.65,0.35,518.05,-0.09,524.38,522.94
2024-08-08 09:45:00,525.04,522.39,519.45,521.64,521.02,523.22,525.34,525.65,524.66,-1.27,-3.7000000000000455,54.31,-0.48,518.05,0.27,525.05,521.84
2024-08-08 10:00:00,526.36,523.53,519.58,522.7,521.65,523.13,525.26,525.67,524.64,-0.84,-2.5599999999999454,57.55,-0.92,518.33,0.5,526.47,524.66
2024-08-08 10:15:00,527.87,524.79,519.76,524.18,522.53,523.12,525.27,525.72,524.62,-0.38,-1.0900000000000318,60.95,-0.03,518.82,1.11,527.99,525.94
2024-08-08 10:30:00,527.22,525.71,520.29,525.89,523.39,523.12,525.3,525.78,524.57,-0.07,0.5900000000000318,58.77,0.36,519.55,1.39,528.27,527.22
2024-08-08 10:45:00,528.22,526.67,521.07,526.94,524.21,523.15,525.35,525.89,524.53,0.26,1.5900000000000318,61.08,0.56,520.43,1.45,528.45,527.2
2024-08-08 11:00:00,526.63,527.19,521.72,527.26,524.83,523.17,525.37,525.94,524.48,0.39,1.8899999999999864,55.73,0.55,521.39,1.28,528.28,526.53
2024-08-08 11:15:00,527.82,527.8,522.45,527.55,525.64,523.31,525.54,525.98,524.44,0.58,2.009999999999991,58.65,0.59,522.24,1.6,528.48,526.41
2024-08-08 11:30:00,527.51,528.21,523.45,527.48,526.63,523.51,525.47,526.0,524.38,0.7,2.009999999999991,57.58,0.57,523.11,1.28,528.45,527.18
2024-08-08 11:45:00,527.67,528.03,525.44,527.57,527.15,523.71,525.37,526.04,524.35,0.79,2.2000000000000455,58.02,0.53,523.86,1.27,528.05,526.85
2024-08-08 12:00:00,528.49,528.1,526.46,527.62,527.53,523.95,525.32,526.08,524.31,0.92,2.2999999999999545,60.2,0.53,524.51,1.54,529.02,527.58
2024-08-08 12:15:00,528.39,528.19,527.05,527.98,527.76,524.27,525.31,526.1,524.29,1.01,2.6700000000000728,59.79,0.52,525.23,1.88,528.89,528.05
2024-08-08 12:30:00,527.22,528.17,527.24,527.86,527.69,524.63,525.23,526.09,524.26,0.97,2.6299999999999955,55.06,0.31,525.84,0.81,528.42,526.65
2024-08-08 12:45:00,527.85,528.17,527.24,527.93,527.76,524.99,525.15,526.09,524.24,0.98,2.7799999999999727,57.03,0.19,526.34,0.54,528.38,527.17
2024-08-08 13:00:00,528.09,528.24,527.34,528.01,527.74,525.39,525.1,526.1,524.22,1.0,2.909999999999968,57.79,0.13,526.73,0.33,528.28,526.73
2024-08-08 13:15:00,529.95,528.67,527.25,528.3,528.11,525.92,525.11,526.14,524.2,1.14,3.189999999999941,63.22,0.34,526.73,0.39,529.98,527.99
2024-08-08 13:30:00,530.03,529.08,527.53,528.63,528.36,526.38,525.16,526.2,524.19,1.25,3.4700000000000273,63.43,0.47,527.32,0.53,530.42,529.69
2024-08-08 13:45:00,530.24,529.44,527.65,529.23,528.66,526.84,525.23,526.23,524.18,1.34,4.0,64.04,0.58,527.94,0.38,530.52,529.95
2024-08-08 14:00:00,530.84,529.89,527.86,529.83,529.01,527.35,525.33,526.25,524.17,1.45,4.5,65.77,0.67,528.46,0.8,531.09,530.0
2024-08-08 14:15:00,530.35,530.16,528.13,530.28,529.22,527.94,525.41,526.31,524.15,1.47,4.8700000000000045,63.1,0.67,528.98,0.48,531.29,529.95
2024-08-08 14:30:00,529.75,530.28,528.27,530.24,529.37,528.28,525.52,526.39,524.13,1.42,4.720000000000027,59.88,0.59,529.44,0.42,530.91,529.51
2024-08-08 14:45:00,530.13,530.44,528.45,530.26,529.69,528.53,525.67,526.45,524.1,1.4,4.590000000000032,61.23,0.55,529.51,0.47,530.55,529.61
2024-08-08 15:00:00,530.18,530.52,528.96,530.25,529.95,528.72,525.87,526.54,524.26,1.37,4.3799999999999955,61.41,0.5,531.29,0.32,530.73,529.03
2024-08-08 15:15:00,529.31,530.48,529.29,529.94,530.09,528.79,526.03,526.69,524.4,1.27,3.910000000000082,56.41,0.17,531.29,0.17,530.65,529.25
2024-08-08 15:30:00,530.54,530.47,529.8,529.98,530.15,528.96,526.23,526.7,524.53,1.27,3.75,61.22,0.1,531.2,0.63,530.62,528.2
2024-08-08 15:45:00,530.63,530.55,529.85,530.16,530.22,529.08,526.48,526.69,524.69,1.26,3.67999999999995,61.55,0.08,531.03,0.53,531.03,529.23
2024-08-09 09:30:00,529.25,530.55,529.69,529.98,530.11,529.21,526.76,526.67,524.82,1.13,3.2200000000000273,53.89,-0.48,528.2,0.22,531.11,529.21
2024-08-09 09:45:00,529.27,530.5,529.55,529.8,529.93,529.28,527.01,526.68,524.95,1.01,2.7899999999999636,53.98,-0.93,528.2,-0.13,529.94,528.56
2024-08-09 10:00:00,531.44,530.65,529.52,530.23,530.06,529.48,527.35,526.71,525.07,1.09,2.8799999999999955,62.48,-0.64,528.32,0.27,531.81,528.8
2024-08-09 10:15:00,530.61,530.69,529.53,530.24,530.15,529.63,527.67,526.71,525.18,1.06,2.57000000000005,58.06,-0.62,528.53,0.07,531.62,530.38
2024-08-09 10:30:00,530.13,530.72,529.58,530.14,530.15,529.71,527.95,526.72,525.28,1.0,2.189999999999941,55.61,-0.77,528.72,-0.13,530.82,529.41
2024-08-09 10:45:00,531.5,530.95,529.62,530.59,530.3,529.87,528.25,526.76,525.39,1.04,2.340000000000032,60.71,-0.51,528.91,0.22,532.16,530.14
2024-08-09 11:00:00,531.78,531.21,529.68,531.09,530.57,530.09,528.59,526.83,525.49,1.09,2.5,61.68,-0.19,529.17,0.38,532.65,531.51
2024-08-09 11:15:00,530.84,531.29,529.9,530.97,530.61,530.24,528.95,526.89,525.57,1.04,2.019999999999982,56.63,-0.32,529.52,0.13,532.09,530.82
2024-08-09 11:30:00,531.15,531.37,529.95,531.08,530.66,530.4,529.19,526.96,525.67,1.01,1.8899999999999864,57.86,-0.32,529.83,0.18,531.55,530.7
2024-08-09 11:45:00,530.3,531.34,529.91,531.11,530.78,530.41,529.34,527.02,525.78,0.91,1.7699999999999818,53.41,-0.63,530.11,0.19,531.84,530.12
2024-08-09 12:00:00,530.15,531.34,530.1,530.84,530.88,530.42,529.45,527.1,525.89,0.81,1.3899999999999864,52.63,-0.93,532.65,-0.07,530.66,529.9
2024-08-09 12:15:00,530.3,531.31,530.33,530.55,530.75,530.42,529.52,527.2,526.0,0.73,1.0299999999999727,53.36,-1.0,532.65,-0.06,530.48,529.8
2024-08-09 12:30:00,531.02,531.24,530.31,530.58,530.8,530.43,529.63,527.35,526.11,0.72,0.9500000000000455,56.77,-0.98,532.54,0.33,531.12,530.23
2024-08-09 12:45:00,531.44,531.35,530.37,530.64,530.94,530.49,529.73,527.51,526.23,0.74,0.9099999999999682,58.67,-0.8,532.43,0.41,531.46,530.57
2024-08-09 13:00:00,532.72,531.75,530.49,531.13,531.08,530.63,529.91,527.69,526.38,0.84,1.2200000000000273,63.87,-0.21,529.8,0.24,532.79,531.31
2024-08-09 13:15:00,534.12,532.37,530.39,531.92,531.34,530.83,530.09,527.93,526.53,1.03,1.8299999999999272,68.56,0.32,529.8,0.66,534.14,532.69
2024-08-09 13:30:00,533.44,532.67,530.43,532.55,531.63,531.0,530.27,528.2,526.7,1.11,2.2799999999999727,64.21,0.46,529.97,0.62,534.51,533.2
2024-08-09 13:45:00,532.6,532.85,530.6,532.86,531.79,531.16,530.41,528.44,526.87,1.09,2.4500000000000455,59.22,0.42,530.25,0.21,533.66,532.34
2024-08-09 14:00:00,532.15,532.94,530.7,533.0,531.99,531.24,530.52,528.68,527.03,1.03,2.480000000000018,56.68,0.29,530.5,0.07,532.96,531.71
2024-08-09 14:15:00,532.02,533.03,530.96,532.87,532.2,531.31,530.63,528.93,527.19,0.96,2.240000000000009,55.93,0.07,530.74,0.22,532.27,531.69
2024-08-09 14:30:00,532.39,533.12,531.32,532.52,532.43,531.47,530.78,529.16,527.36,0.92,1.740000000000009,57.64,-0.08,530.97,0.23,532.47,531.47
2024-08-09 14:45:00,532.42,533.15,531.72,532.32,532.59,531.63,530.91,529.39,527.51,0.89,1.4100000000000819,57.78,-0.27,531.18,0.4,532.79,531.58
2024-08-09 15:00:00,532.68,533.19,532.0,532.33,532.73,531.69,531.05,529.63,527.65,0.87,1.2800000000000864,59.08,-0.31,531.38,0.48,532.88,531.88
2024-08-09 15:15:00,532.73,533.23,532.23,532.45,532.73,531.79,531.13,529.92,527.76,0.85,1.32000000000005,59.33,-0.32,531.57,0.46,533.16,532.16
2024-08-09 15:30:00,532.71,533.22,532.23,532.58,532.57,531.92,531.21,530.11,527.86,0.82,1.3700000000000045,59.13,-0.31,531.74,0.32,533.4,532.51
2024-08-09 15:45:00,532.91,532.93,532.28,532.69,532.51,531.99,531.29,530.27,527.96,0.8,1.400000000000091,60.32,-0.09,531.91,0.28,533.41,532.06
2024-08-12 09:30:00,532.04,532.71,532.22,532.61,532.45,532.01,531.32,530.38,528.03,0.72,1.2899999999999636,53.28,-0.59,531.94,-0.13,534.47,531.94
2024-08-12 09:45:00,531.41,532.71,531.99,532.36,532.37,532.03,531.35,530.45,528.09,0.59,1.009999999999991,48.82,-0.99,534.51,-0.51,532.28,530.95
2024-08-12 10:00:00,533.76,533.01,532.01,532.57,532.56,532.17,531.47,530.58,528.18,0.67,1.1000000000000227,61.68,-0.86,534.51,0.06,533.83,531.23
2024-08-12 10:15:00,534.19,533.36,532.09,532.86,532.76,532.36,531.59,530.7,528.3,0.76,1.2699999999999818,63.48,-0.43,530.95,0.3,534.73,533.54
2024-08-12 10:30:00,534.64,533.74,532.16,533.21,533.01,532.58,531.72,530.86,528.4,0.85,1.490000000000009,65.33,0.02,530.95,0.47,535.21,534.05
2024-08-12 10:45:00,535.21,534.18,532.27,533.84,533.29,532.83,531.9,531.01,528.5,0.96,1.9400000000000546,67.56,0.35,531.12,0.6,535.31,534.45
2024-08-12 11:00:00,535.22,534.54,532.42,534.6,533.57,533.04,532.03,531.16,528.58,1.04,2.57000000000005,67.6,0.54,531.37,0.53,535.73,535.11
2024-08-12 11:15:00,532.89,534.55,532.45,534.43,533.59,533.11,532.1,531.27,528.65,0.9,2.3299999999999272,51.8,0.28,531.72,0.09,535.35,531.86
2024-08-12 11:30:00,532.96,534.56,532.48,534.18,533.59,533.12,532.21,531.36,528.72,0.79,1.9699999999999136,52.16,-0.09,531.86,0.05,533.04,532.13
2024-08-12 11:45:00,534.83,534.79,532.64,534.22,533.9,533.16,532.37,531.49,528.79,0.85,1.8500000000000227,60.66,0.03,532.13,0.39,534.97,532.55
2024-08-12 12:00:00,534.22,534.9,532.97,534.02,534.21,533.2,532.46,531.63,528.86,0.83,1.5599999999999454,57.11,-0.09,532.42,0.28,535.15,533.84
2024-08-12 12:15:00,534.08,534.86,533.54,533.8,534.25,533.27,532.56,531.75,528.92,0.79,1.240000000000009,56.28,-0.36,532.68,0.22,534.34,533.76
2024-08-12 12:30:00,534.12,534.88,533.59,534.04,534.24,533.37,532.67,531.87,528.99,0.76,1.3700000000000045,56.47,-0.58,532.93,0.39,534.44,533.62
2024-08-12 12:45:00,532.76,534.84,533.34,534.0,534.03,533.41,532.71,531.93,529.04,0.62,1.2899999999999636,48.66,-1.0,535.73,0.25,534.56,532.74
2024-08-12 13:00:00,533.08,534.71,533.17,533.65,533.8,533.44,532.75,531.99,529.09,0.53,0.8999999999999773,50.4,-0.84,535.73,-0.13,533.15,532.1
2024-08-12 13:15:00,533.43,534.45,533.07,533.49,533.6,533.49,532.83,532.05,529.14,0.47,0.6599999999999682,52.3,-0.76,535.58,-0.14,534.23,532.86
2024-08-12 13:30:00,533.05,534.11,532.97,533.29,533.62,533.51,532.88,532.1,529.18,0.4,0.40999999999996817,50.08,-0.62,535.45,-0.3,533.87,532.84
2024-08-12 13:45:00,532.43,534.11,532.88,532.95,533.56,533.5,532.94,532.14,529.23,0.28,0.009999999999990905,46.54,-0.23,535.31,-0.52,533.24,531.76
2024-08-12 14:00:00,532.91,534.11,532.87,532.98,533.34,533.51,533.03,532.2,529.29,0.23,-0.049999999999954525,49.5,-0.17,535.1,-0.43,532.96,532.18
2024-08-12 14:15:00,532.64,533.8,532.75,532.89,533.17,533.49,533.09,532.25,529.35,0.16,-0.20000000000004547,47.89,-0.05,534.9,-0.05,533.16,532.45
2024-08-12 14:30:00,532.92,533.6,532.69,532.79,533.04,533.54,533.15,532.31,529.43,0.13,-0.36000000000001364,49.71,-0.14,534.71,-0.01,533.08,532.39
2024-08-12 14:45:00,533.21,533.43,532.68,532.82,532.94,533.63,533.2,532.38,529.54,0.13,-0.37999999999999545,51.6,-0.44,534.53,-0.3,533.26,532.76
2024-08-12 15:00:00,532.6,533.15,532.66,532.86,532.92,533.57,533.2,532.43,529.56,0.08,-0.34000000000003183,47.56,-0.38,534.37,-0.3,533.23,532.44
2024-08-12 15:15:00,532.63,533.14,532.64,532.8,532.87,533.49,533.16,532.47,529.58,0.04,-0.36000000000001364,47.78,-0.33,534.21,-0.27,533.0,532.36
2024-08-12 15:30:00,532.11,533.1,532.48,532.69,532.72,533.37,533.12,532.52,529.6,-0.04,-0.42999999999995,44.36,-0.04,534.06,-0.38,533.0,531.94
2024-08-12 15:45:00,533.26,533.07,532.49,532.76,532.75,533.27,533.14,532.6,529.64,-0.0,-0.37999999999999545,52.46,-0.48,533.92,0.09,533.3,531.77
2024-08-13 09:30:00,537.59,534.49,531.97,533.64,533.32,533.39,533.3,532.73,529.72,0.37,0.34000000000003183,70.1,-0.85,531.76,0.85,537.69,536.28
2024-08-13 09:45:00,537.78,535.44,532.09,534.67,533.86,533.63,533.47,532.87,529.79,0.68,1.1999999999999318,70.62,0.04,531.76,0.82,538.45,537.13
2024-08-13 10:00:00,537.18,536.05,532.33,535.58,534.36,533.84,533.61,533.01,529.86,0.86,1.9700000000000273,66.7,0.38,532.03,0.77,537.93,536.81
2024-08-13 10:15:00,537.48,536.65,532.71,536.66,534.87,533.97,533.75,533.13,529.94,1.01,2.909999999999968,67.67,0.57,532.28,0.95,537.53,536.58
2024-08-13 10:30:00,537.68,537.19,533.12,537.54,535.37,534.15,533.9,533.25,530.04,1.14,3.6399999999999864,68.33,0.67,532.53,0.9,537.79,536.33
2024-08-13 10:45:00,538.33,537.76,533.56,537.69,536.0,534.36,534.07,533.4,530.14,1.28,3.6200000000000045,70.43,0.75,532.77,1.07,538.54,537.62
2024-08-13 11:00:00,538.51,538.27,534.24,537.84,536.66,534.58,534.24,533.54,530.25,1.39,3.6000000000000227,71.01,0.79,533.11,1.05,538.77,538.17
2024-08-13 11:15:00,538.7,538.68,535.05,538.14,537.39,534.88,534.41,533.71,530.37,1.47,3.730000000000018,71.63,0.82,533.57,1.03,538.98,538.47
2024-08-13 11:30:00,538.74,538.8,536.25,538.39,538.0,535.16,534.6,533.88,530.49,1.52,3.7899999999999636,71.78,0.83,534.11,1.15,538.97,538.51
2024-08-13 11:45:00,539.0,538.6,537.6,538.66,538.16,535.44,534.83,534.06,530.63,1.57,3.8299999999999272,72.71,0.84,534.6,1.2,539.29,538.65
2024-08-13 12:00:00,539.35,538.84,537.71,538.86,538.33,535.75,534.99,534.23,530.79,1.61,3.8700000000000045,73.95,0.85,535.16,1.36,539.49,538.73
2024-08-13 12:15:00,539.69,539.12,537.81,539.1,538.61,536.12,535.15,534.39,530.95,1.66,3.9500000000000455,75.14,0.86,535.76,1.21,540.17,539.32
2024-08-13 12:30:00,540.29,539.47,538.09,539.41,538.92,536.48,535.32,534.54,531.12,1.72,4.089999999999918,77.13,0.88,536.47,0.5,540.35,539.27
2024-08-13 12:45:00,541.03,539.92,538.34,539.87,539.29,536.9,535.49,534.68,531.31,1.81,4.3799999999999955,79.32,0.89,537.17,0.6,541.12,540.15
2024-08-13 13:00:00,540.91,540.25,538.66,540.25,539.58,537.3,535.66,534.83,531.51,1.85,4.590000000000032,78.01,0.89,537.96,0.69,541.04,540.54
2024-08-13 13:15:00,540.74,540.48,538.91,540.53,539.83,537.68,535.89,534.99,531.71,1.85,4.639999999999986,76.16,0.88,538.59,0.61,540.92,540.55
2024-08-13 13:30:00,540.79,540.67,539.18,540.75,540.06,538.09,536.12,535.17,531.92,1.83,4.6299999999999955,76.32,0.87,539.1,0.58,541.02,540.42
2024-08-13 13:45:00,540.72,540.81,539.44,540.84,540.28,538.49,536.29,535.34,532.14,1.78,4.550000000000068,75.45,0.86,539.48,0.44,540.82,539.48
2024-08-13 14:00:00,540.9,540.93,539.76,540.81,540.49,538.93,536.49,535.51,532.34,1.74,4.319999999999936,76.2,0.85,539.48,0.44,541.03,540.57
2024-08-13 14:15:00,540.92,541.0,540.07,540.81,540.67,539.32,536.69,535.68,532.53,1.7,4.119999999999891,76.29,0.84,539.81,0.41,540.99,540.28
2024-08-13 14:30:00,541.23,541.07,540.37,540.91,540.84,539.5,536.9,535.85,532.74,1.66,4.009999999999991,77.66,0.84,540.07,0.46,541.43,540.8
2024-08-13 14:45:00,541.42,541.14,540.65,541.04,540.96,539.68,537.15,536.02,532.97,1.63,3.8899999999999864,78.48,0.84,540.34,0.45,541.48,541.09
2024-08-13 15:00:00,540.96,541.14,540.79,541.08,540.95,539.87,537.39,536.19,533.15,1.56,3.6900000000000546,71.55,0.79,540.57,0.3,541.69,540.93
2024-08-13 15:15:00,541.21,541.17,540.79,541.15,540.99,540.06,537.62,536.36,533.31,1.5,3.5299999999999727,72.96,0.74,540.61,0.28,541.28,540.61
2024-08-13 15:30:00,541.35,541.23,540.82,541.23,541.05,540.24,537.86,536.54,533.46,1.44,3.3700000000000045,73.73,0.71,540.61,0.2,541.37,540.94
2024-08-13 15:45:00,542.01,541.46,540.84,541.39,541.19,540.42,538.14,536.75,533.6,1.44,3.25,77.05,0.73,540.83,0.18,542.28,541.04
2024-08-14 09:30:00,541.65,541.55,540.92,541.43,541.29,540.58,538.4,536.91,533.75,1.39,3.0299999999999727,71.73,0.68,541.04,0.14,543.27,541.5
2024-08-14 09:45:00,541.49,541.59,541.03,541.54,541.36,540.72,538.66,537.06,533.88,1.32,2.8799999999999955,69.43,0.57,541.29,0.14,542.41,541.29
2024-08-14 10:00:00,541.18,541.6,541.08,541.54,541.39,540.84,538.9,537.19,534.02,1.23,2.6399999999999864,65.08,0.3,543.27,0.07,541.76,540.84
2024-08-14 10:15:00,541.86,541.7,541.17,541.64,541.46,540.99,539.16,537.32,534.17,1.2,2.480000000000018,69.61,0.25,543.27,0.21,542.0,541.02
2024-08-14 10:30:00,541.19,541.7,541.17,541.48,541.43,541.08,539.41,537.44,534.3,1.11,2.07000000000005,61.19,-0.14,543.17,0.05,541.96,540.12
2024-08-14 10:45:00,542.36,541.88,541.17,541.62,541.59,541.21,539.69,537.63,534.45,1.12,1.92999999999995,68.34,-0.02,542.99,0.27,542.42,541.12
2024-08-14 11:00:00,542.75,542.14,541.28,541.87,541.76,541.33,540.01,537.83,534.59,1.14,1.8600000000000136,70.3,0.15,542.82,0.28,542.81,542.25
2024-08-14 11:15:00,543.16,542.44,541.36,542.26,541.96,541.44,540.3,537.99,534.74,1.18,1.9600000000000364,72.24,0.34,540.12,0.32,543.16,542.54
2024-08-14 11:30:00,543.5,542.76,541.47,542.59,542.13,541.57,540.47,538.18,534.9,1.22,2.1200000000000045,73.79,0.51,540.12,0.47,544.09,543.19
2024-08-14 11:45:00,544.68,543.3,541.47,543.29,542.46,541.77,540.68,538.39,535.07,1.34,2.6100000000000136,78.28,0.66,540.28,0.64,544.78,543.51
2024-08-14 12:00:00,544.52,543.7,541.64,543.72,542.8,541.95,540.89,538.6,535.23,1.4,2.830000000000041,76.37,0.73,540.55,0.59,544.96,544.37
2024-08-14 12:15:00,542.65,543.76,541.81,543.7,542.96,542.05,541.04,538.8,535.36,1.28,2.660000000000082,58.38,0.61,540.9,0.12,544.61,542.14
2024-08-14 12:30:00,542.01,543.77,541.97,543.47,542.98,542.1,541.17,538.97,535.48,1.13,2.300000000000068,53.76,0.31,541.23,0.07,543.25,541.94
2024-08-14 12:45:00,543.08,543.84,542.13,543.39,543.19,542.21,541.31,539.17,535.61,1.08,2.080000000000041,59.57,0.12,541.52,0.29,543.16,541.8
2024-08-14 13:00:00,542.98,543.86,542.48,543.05,543.26,542.3,541.44,539.37,535.73,1.02,1.6099999999999,58.82,-0.19,541.8,0.33,543.55,542.48
2024-08-14 13:15:00,543.22,543.91,542.6,542.79,543.31,542.39,541.57,539.58,535.86,0.98,1.2199999999999136,60.11,-0.42,542.05,0.25,543.3,542.71
2024-08-14 13:30:00,543.28,543.94,542.67,542.91,543.32,542.51,541.71,539.79,536.0,0.94,1.1999999999999318,60.44,-0.58,542.29,0.39,543.62,542.91
2024-08-14 13:45:00,543.28,543.96,542.68,543.17,543.3,542.61,541.83,540.0,536.13,0.9,1.3399999999999181,60.44,-0.69,542.5,0.17,543.57,543.12
2024-08-14 14:00:00,542.96,543.91,542.63,543.14,543.11,542.69,541.94,540.2,536.25,0.83,1.1999999999999318,57.51,-0.92,542.63,0.04,543.25,542.63
2024-08-14 14:15:00,543.38,543.64,542.63,543.22,542.98,542.76,542.05,540.41,536.4,0.81,1.1700000000000728,60.23,-0.83,542.63,0.04,543.42,542.86
2024-08-14 14:30:00,543.6,543.4,542.69,543.3,543.09,542.86,542.15,540.63,536.53,0.79,1.1499999999999773,61.65,-0.52,542.82,0.02,543.71,543.27
2024-08-14 14:45:00,544.28,543.66,542.75,543.5,543.34,543.0,542.24,540.86,536.66,0.83,1.259999999999991,65.69,0.01,542.99,-0.07,544.35,543.45
2024-08-14 15:00:00,542.99,543.62,542.99,543.44,543.33,543.09,542.3,541.08,536.8,0.74,1.1400000000001,54.1,-0.32,544.96,-0.28,544.3,542.89
2024-08-14 15:15:00,543.11,543.63,542.99,543.47,543.35,543.15,542.37,541.27,536.94,0.68,1.1000000000000227,54.87,-0.6,544.96,0.09,543.33,542.84
2024-08-14 15:30:00,543.47,543.66,543.05,543.49,543.37,543.26,542.45,541.39,537.06,0.64,1.0399999999999636,57.24,-0.65,544.88,0.27,543.52,542.75
2024-08-14 15:45:00,543.78,543.73,543.09,543.53,543.43,543.33,542.54,541.51,537.19,0.64,0.9900000000000091,59.29,-0.53,544.75,0.13,544.69,543.24
2024-08-15 09:30:00,549.28,545.53,542.5,544.53,544.1,543.66,542.79,541.75,537.38,1.06,1.740000000000009,78.59,0.22,542.75,1.16,550.22,548.95
2024-08-15 09:45:00,550.16,546.85,542.56,545.96,544.89,544.01,543.06,542.01,537.57,1.46,2.900000000000091,80.2,0.56,542.75,1.28,550.29,549.02
2024-08-15 10:00:00,549.75,547.8,542.96,547.29,545.6,544.32,543.31,542.25,537.75,1.71,3.980000000000018,77.27,0.68,543.05,1.19,550.63,548.88
2024-08-15 10:15:00,550.4,548.73,543.43,548.67,546.36,544.61,543.57,542.49,537.94,1.95,5.099999999999909,78.6,0.76,543.51,1.31,550.67,549.5
2024-08-15 10:30:00,550.89,549.62,544.01,550.1,547.09,544.93,543.87,542.74,538.14,2.15,6.230000000000018,79.57,0.81,544.08,1.46,550.94,550.36
2024-08-15 10:45:00,550.93,550.36,544.6,550.43,547.97,545.34,544.15,542.98,538.35,2.29,6.279999999999973,79.66,0.84,544.77,1.39,551.25,550.66
2024-08-15 11:00:00,551.55,551.08,545.59,550.7,548.91,545.82,544.45,543.24,538.56,2.41,6.25,80.92,0.86,545.54,1.46,551.61,550.79
2024-08-15 11:15:00,551.39,551.56,546.76,551.03,549.79,546.23,544.73,543.49,538.77,2.48,6.2999999999999545,79.5,0.87,546.39,1.31,551.89,551.36
2024-08-15 11:30:00,551.91,551.87,548.14,551.33,550.7,546.68,545.03,543.74,538.98,2.54,6.300000000000068,80.67,0.87,547.27,1.64,552.03,551.28
2024-08-15 11:45:00,551.61,551.48,550.09,551.48,550.95,547.1,545.33,543.98,539.18,2.53,6.149999999999977,77.94,0.86,548.13,1.57,552.13,551.61
2024-08-15 12:00:00,551.97,551.66,550.45,551.68,551.15,547.53,545.64,544.21,539.38,2.53,6.039999999999964,78.85,0.85,548.93,1.56,552.18,551.58
